id,step_name,ui_version,original_by,original_value,healed_by,healed_value,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,healing_success,action,healed_at
136,contact_phone_field,v11,css selector,"[data-testid=""contact-phone""]",xpath,//input[@placeholder='Số điện thoại (10 chữ số)'],0.9171,0.87,0.88,0.7206,0.764,0.8912,1,AUTO_FIX,2026-05-24 07:25:49
137,contact_mess_field,v11,css selector,"[data-testid=""contact-mess""]",xpath,//input[@placeholder='Mô tả chi tiết vấn đề bạn cần hỗ trợ'],0.8447,0.87,0.88,0.7058,0.764,0.8629,1,AUTO_FIX,2026-05-24 07:25:50
138,contact_submit_button,v11,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[normalize-space(text())='Gửi yêu cầu ngay'],0.7833,0.7772,0.844,0.6969,0.764,0.7983,1,AUTO_FIX,2026-05-24 07:25:51
139,search_input,v2,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Gõ tên hàng hoá cần tìm...'],0.55,1.0,0.7286,0.7545,0.764,0.7485,1,AUTO_FIX,2026-05-24 07:30:55
140,filter_iphone_button,v2,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='Apple iPhone'],0.93,0.8733,0.88,0.7441,0.764,0.8973,1,AUTO_FIX,2026-05-24 07:31:56
141,filter_ipad_button,v2,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='Apple iPad'],0.93,0.8371,0.88,0.7454,0.764,0.8853,1,AUTO_FIX,2026-05-24 07:33:00
142,filter_macbook_button,v2,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MacBook'],0.93,1.0,0.88,0.7414,0.764,0.9391,1,AUTO_FIX,2026-05-24 07:34:03
143,filter_airpods_button,v2,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AirPods'],0.93,1.0,0.88,0.7459,0.764,0.9391,1,AUTO_FIX,2026-05-24 07:35:07
144,filter_Tất cả_button,v2,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='Tất cả danh mục'],0.93,0.8371,0.88,0.7229,0.764,0.8853,1,AUTO_FIX,2026-05-24 07:36:10
145,search_input,v3,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v3-prod-search'],0.6723,1.0,0.6986,0.7545,0.764,0.7878,1,AUTO_FIX,2026-05-24 07:36:28
146,filter_iphone_button,v3,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v3-prod-filter-iphone'],0.9816,1.0,0.7249,0.7471,0.764,0.9158,1,AUTO_FIX,2026-05-24 07:37:29
147,filter_ipad_button,v3,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v3-prod-filter-ipad'],0.9794,1.0,0.7167,0.7457,0.764,0.9126,1,AUTO_FIX,2026-05-24 07:38:34
148,filter_macbook_button,v3,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v3-prod-filter-macbook'],0.9825,1.0,0.6999,0.7443,0.764,0.9091,1,AUTO_FIX,2026-05-24 07:39:34
149,filter_airpods_button,v3,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v3-prod-filter-airpods'],0.9825,1.0,0.6874,0.742,0.764,0.9056,1,AUTO_FIX,2026-05-24 07:40:34
150,filter_Tất cả_button,v3,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v3-prod-filter-all'],0.9781,1.0,0.7417,0.7481,0.764,0.9191,1,AUTO_FIX,2026-05-24 07:41:34
151,search_input,v4,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v4-search-input'],0.5189,1.0,0.641,0.6328,0.764,0.7119,1,AUTO_FIX,2026-05-24 07:41:53
152,filter_iphone_button,v4,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v4-btn-filter-iphone'],0.7743,1.0,0.7721,0.6579,0.764,0.8482,1,AUTO_FIX,2026-05-24 07:42:53
153,filter_ipad_button,v4,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v4-btn-filter-ipad'],0.7736,1.0,0.7596,0.6876,0.764,0.8444,1,AUTO_FIX,2026-05-24 07:43:55
154,filter_macbook_button,v4,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v4-btn-filter-macbook'],0.7746,1.0,0.7596,0.5401,0.764,0.8448,1,AUTO_FIX,2026-05-24 07:44:56
155,filter_airpods_button,v4,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v4-btn-filter-airpods'],0.7746,1.0,0.7721,0.5401,0.764,0.8483,1,AUTO_FIX,2026-05-24 07:46:00
156,filter_Tất cả_button,v4,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v4-btn-filter-all'],0.7732,1.0,0.7891,0.6236,0.764,0.8525,1,AUTO_FIX,2026-05-24 07:47:01
157,search_input,v5,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Tìm kiếm sản phẩm (Viết đúng chính tả...)'],0.64,1.0,0.7286,0.673,0.764,0.7836,1,AUTO_FIX,2026-05-24 07:47:21
158,filter_iphone_button,v5,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='IPHONE'],0.93,1.0,0.88,0.6656,0.764,0.9391,1,AUTO_FIX,2026-05-24 07:48:21
159,filter_ipad_button,v5,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='IPAD'],0.93,1.0,0.88,0.6652,0.764,0.9391,1,AUTO_FIX,2026-05-24 07:49:22
160,filter_macbook_button,v5,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MACBOOK'],0.93,1.0,0.88,0.6645,0.764,0.9391,1,AUTO_FIX,2026-05-24 07:50:24
161,filter_airpods_button,v5,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AIRPODS'],0.93,1.0,0.88,0.6638,0.764,0.9391,1,AUTO_FIX,2026-05-24 07:51:25
162,filter_Tất cả_button,v5,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='TẤT CẢ'],0.93,1.0,0.88,0.6662,0.764,0.9391,1,AUTO_FIX,2026-05-24 07:52:28
163,search_input,v6,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v6-prod-search'],0.3523,1.0,0.6832,0.7545,0.764,0.6587,1,SUGGEST,2026-05-24 07:52:48
164,filter_iphone_button,v6,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v6-prod-filter-iphone'],0.9016,1.0,0.88,0.7471,0.764,0.928,1,AUTO_FIX,2026-05-24 07:53:47
165,filter_ipad_button,v6,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v6-prod-filter-ipad'],0.8994,1.0,0.88,0.7457,0.764,0.9272,1,AUTO_FIX,2026-05-24 07:54:52
166,filter_macbook_button,v6,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v6-prod-filter-macbook'],0.9025,1.0,0.88,0.7443,0.764,0.9284,1,AUTO_FIX,2026-05-24 07:55:55
167,filter_airpods_button,v6,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v6-prod-filter-airpods'],0.9025,1.0,0.88,0.742,0.764,0.9284,1,AUTO_FIX,2026-05-24 07:56:57
168,filter_Tất cả_button,v6,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v6-prod-filter-all'],0.8981,1.0,0.88,0.7481,0.764,0.9267,1,AUTO_FIX,2026-05-24 07:57:56
169,search_input,v7,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='product-search'],0.9623,1.0,0.8757,0.7037,0.764,0.9505,1,AUTO_FIX,2026-05-24 07:58:15
170,filter_iphone_button,v7,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='category-iphone'],0.8271,1.0,0.8751,0.6845,0.764,0.8976,1,AUTO_FIX,2026-05-24 07:59:18
171,filter_ipad_button,v7,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='category-ipad'],0.8233,1.0,0.8751,0.6835,0.764,0.8961,1,AUTO_FIX,2026-05-24 08:00:19
172,filter_macbook_button,v7,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='category-macbook'],0.8286,1.0,0.8751,0.6812,0.764,0.8982,1,AUTO_FIX,2026-05-24 08:01:20
173,filter_airpods_button,v7,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='category-airpods'],0.8286,1.0,0.8751,0.6775,0.764,0.8982,1,AUTO_FIX,2026-05-24 08:02:23
174,filter_Tất cả_button,v7,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='category-all'],0.8797,1.0,0.8751,0.6843,0.764,0.9181,1,AUTO_FIX,2026-05-24 08:03:28
175,search_input,v8,css selector,"[data-testid=""search-input""]",name,search,0.315,1.0,0.6868,0.7545,0.764,0.6452,1,SUGGEST,2026-05-24 08:03:47
176,filter_iphone_button,v8,css selector,"[data-testid=""btn-filter-iphone""]",id,filter-btn-iphone,0.64,1.0,0.5741,0.7471,0.764,0.7403,1,AUTO_FIX,2026-05-24 08:04:49
177,filter_ipad_button,v8,css selector,"[data-testid=""btn-filter-ipad""]",id,filter-btn-ipad,0.64,1.0,0.5756,0.7457,0.764,0.7408,1,AUTO_FIX,2026-05-24 08:05:53
178,filter_macbook_button,v8,css selector,"[data-testid=""btn-filter-macbook""]",id,filter-btn-macbook,0.64,1.0,0.5733,0.7443,0.764,0.7401,1,AUTO_FIX,2026-05-24 08:06:57
179,filter_airpods_button,v8,css selector,"[data-testid=""btn-filter-airpods""]",id,filter-btn-airpods,0.64,1.0,0.5733,0.742,0.764,0.7401,1,AUTO_FIX,2026-05-24 08:07:58
180,filter_Tất cả_button,v8,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='Đăng xuất'],0.7467,0.7213,0.7627,0.5404,0.764,0.7428,1,AUTO_FIX,2026-05-24 08:08:56
181,search_input,v9,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v9-search'],0.9045,1.0,0.8511,0.7545,0.764,0.9211,1,AUTO_FIX,2026-05-24 08:09:15
182,filter_iphone_button,v9,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v9-filter-iphone'],0.9894,1.0,0.88,0.7471,0.764,0.9623,1,AUTO_FIX,2026-05-24 08:10:12
183,filter_ipad_button,v9,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v9-filter-ipad'],0.9879,1.0,0.88,0.7457,0.764,0.9617,1,AUTO_FIX,2026-05-24 08:11:15
184,filter_macbook_button,v9,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v9-filter-macbook'],0.99,1.0,0.88,0.7443,0.764,0.9625,1,AUTO_FIX,2026-05-24 08:12:10
185,filter_airpods_button,v9,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v9-filter-airpods'],0.99,1.0,0.88,0.742,0.764,0.9625,1,AUTO_FIX,2026-05-24 08:13:12
186,filter_Tất cả_button,v9,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v9-filter-all'],0.987,1.0,0.88,0.7481,0.764,0.9613,1,AUTO_FIX,2026-05-24 08:14:09
187,search_input,v10,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Tìm kiếm sản phẩm (Viết đúng chính tả...)'],0.93,1.0,0.88,0.7545,0.764,0.9391,1,AUTO_FIX,2026-05-24 08:14:28
188,filter_iphone_button,v10,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='IPHONE'],0.93,1.0,0.8023,0.6749,0.764,0.9173,1,AUTO_FIX,2026-05-24 08:15:31
189,filter_ipad_button,v10,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='IPAD'],0.93,1.0,0.7898,0.6999,0.764,0.9138,1,AUTO_FIX,2026-05-24 08:16:29
190,filter_macbook_button,v10,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MACBOOK'],0.93,1.0,0.7773,0.697,0.764,0.9103,1,AUTO_FIX,2026-05-24 08:17:25
191,filter_airpods_button,v10,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AIRPODS'],0.93,1.0,0.7648,0.742,0.764,0.9068,1,AUTO_FIX,2026-05-24 08:18:22
192,filter_Tất cả_button,v10,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='TẤT CẢ'],0.93,1.0,0.8193,0.7481,0.764,0.9221,1,AUTO_FIX,2026-05-24 08:19:17
193,search_input,v11,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Nhập tên sản phẩm cần tìm...'],0.855,1.0,0.88,0.7355,0.764,0.9099,1,AUTO_FIX,2026-05-24 08:19:36
194,filter_iphone_button,v11,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='IPHONE'],0.842,1.0,0.88,0.7287,0.764,0.9048,1,AUTO_FIX,2026-05-24 08:20:40
195,filter_ipad_button,v11,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='IPAD'],0.842,1.0,0.88,0.7277,0.764,0.9048,1,AUTO_FIX,2026-05-24 08:21:38
196,filter_macbook_button,v11,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MACBOOK'],0.842,1.0,0.88,0.7263,0.764,0.9048,1,AUTO_FIX,2026-05-24 08:22:34
197,filter_airpods_button,v11,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AIRPODS'],0.842,1.0,0.88,0.7248,0.764,0.9048,1,AUTO_FIX,2026-05-24 08:23:29
198,filter_Tất cả_button,v11,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='TẤT CẢ'],0.93,1.0,0.88,0.7294,0.764,0.9391,1,AUTO_FIX,2026-05-24 08:24:24
