id,healing_event_id,step_name,ui_version,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,cand_tag,cand_testid,cand_text,is_correct,recorded_at
28,7,submit_product_button,v2,0.6375,0.7503,0.5812,0.4141,0.764,0.6305,button,,+ Bổ sung thông số,0,2026-05-23 22:39:48
29,7,submit_product_button,v2,0.6729,0.62,0.5164,0.4085,0.764,0.5949,button,,×,0,2026-05-23 22:39:48
30,8,email_field,v3,0.9916,1.0,0.815,0.7556,0.764,0.8909,input,v3-login-email,,1,2026-05-23 22:40:16
31,8,email_field,v3,0.3983,1.0,0.7182,0.6586,0.764,0.6948,input,v3-login-password,,0,2026-05-23 22:40:16
32,9,password_field,v3,0.9932,1.0,0.815,0.7454,0.764,0.8896,input,v3-login-password,,1,2026-05-23 22:40:16
33,9,password_field,v3,0.3983,0.95,0.7182,0.7321,0.764,0.6953,input,v3-login-email,,0,2026-05-23 22:40:16
34,10,login_button,v3,0.99,1.0,0.62,0.7343,0.764,0.8478,button,v3-btn-login,Đăng nhập,1,2026-05-23 22:40:16
35,11,add_product_button,v3,0.9627,1.0,0.8406,0.7632,0.764,0.8895,a,v3-prod-btn-add,+ Thêm sản phẩm mới,1,2026-05-23 22:40:34
36,11,add_product_button,v3,0.71,0.8128,0.6805,0.5441,0.764,0.707,a,,Sản phẩm,0,2026-05-23 22:40:34
37,11,add_product_button,v3,0.71,0.6635,0.6981,0.5794,0.764,0.6807,a,,Giới thiệu,0,2026-05-23 22:40:34
38,11,add_product_button,v3,0.71,0.6635,0.7278,0.5282,0.764,0.678,a,,Phone Shop,0,2026-05-23 22:40:34
39,11,add_product_button,v3,0.7812,0.6011,0.6931,0.5433,0.764,0.6778,a,v3-prod-view-6a0d531fd7e08f5e9abf61c5,Xem chi tiết,0,2026-05-23 22:40:34
40,11,add_product_button,v3,0.7812,0.6011,0.6915,0.5433,0.764,0.6775,a,v3-prod-view-6a11ca351a3bf2b59f778595,Xem chi tiết,0,2026-05-23 22:40:34
41,12,product_name_field,v3,0.9682,1.0,0.8496,0.747,0.764,0.89,input,v3-ap-name,,1,2026-05-23 22:40:52
42,12,product_name_field,v3,0.7143,1.0,0.8157,0.647,0.764,0.7977,input,v3-ap-image,,0,2026-05-23 22:40:52
43,12,product_name_field,v3,0.7325,1.0,0.8009,0.517,0.764,0.7775,input,v3-ap-spec-key-0,,0,2026-05-23 22:40:52
44,12,product_name_field,v3,0.7325,1.0,0.7981,0.517,0.764,0.777,input,v3-ap-spec-val-0,,0,2026-05-23 22:40:52
45,12,product_name_field,v3,0.71,1.0,0.8009,0.517,0.764,0.7714,input,v3-ap-gb-label-0,,0,2026-05-23 22:40:52
46,12,product_name_field,v3,0.6143,1.0,0.8153,0.5047,0.764,0.7464,input,v3-ap-price,,0,2026-05-23 22:40:52
47,13,product_price_field,v3,0.9708,1.0,0.8496,0.7399,0.764,0.8895,input,v3-ap-price,,1,2026-05-23 22:40:54
48,13,product_price_field,v3,0.7238,1.0,0.804,0.5331,0.764,0.7785,input,v3-ap-gb-price-0,,0,2026-05-23 22:40:54
49,13,product_price_field,v3,0.6133,1.0,0.7935,0.5418,0.764,0.7481,input,v3-ap-image,,0,2026-05-23 22:40:54
50,13,product_price_field,v3,0.6093,1.0,0.7825,0.5331,0.764,0.7433,input,v3-ap-spec-key-0,,0,2026-05-23 22:40:54
51,13,product_price_field,v3,0.6045,1.0,0.7825,0.5331,0.764,0.742,input,v3-ap-spec-val-0,,0,2026-05-23 22:40:54
52,13,product_price_field,v3,0.6045,1.0,0.7825,0.5331,0.764,0.742,input,v3-ap-gb-label-0,,0,2026-05-23 22:40:54
53,14,submit_product_button,v3,0.9559,1.0,0.6037,0.6203,0.764,0.816,button,v3-ap-submit,ĐĂNG BÁN SẢN PHẨM,1,2026-05-23 22:40:55
54,14,submit_product_button,v3,0.6681,0.7467,0.6678,0.6062,0.764,0.6879,button,v3-ap-add-variant,+ Thêm biến thể màu,0,2026-05-23 22:40:55
55,14,submit_product_button,v3,0.6634,0.6851,0.6678,0.494,0.764,0.6528,button,v3-ap-add-gb,+ Thêm lựa chọn GB,0,2026-05-23 22:40:55
56,14,submit_product_button,v3,0.6713,0.715,0.6678,0.4123,0.764,0.6482,button,v3-ap-add-spec,+ Thêm thông số,0,2026-05-23 22:40:55
57,14,submit_product_button,v3,0.7375,0.7662,0.617,0.4099,0.484,0.6342,button,,Đăng xuất,0,2026-05-23 22:40:55
58,14,submit_product_button,v3,0.6962,0.62,0.4873,0.4435,0.764,0.6013,button,v3-ap-rm-spec-0,×,0,2026-05-23 22:40:55
59,15,email_field,v4,0.796,1.0,0.8449,0.668,0.764,0.8291,input,v4-login-email,,1,2026-05-23 22:41:23
60,15,email_field,v4,0.3861,1.0,0.7828,0.5615,0.764,0.6879,input,v4-login-password,,0,2026-05-23 22:41:23
61,16,password_field,v4,0.8282,1.0,0.8584,0.6488,0.764,0.8373,input,v4-login-password,,1,2026-05-23 22:41:23
62,16,password_field,v4,0.4167,0.95,0.79,0.7488,0.764,0.7175,input,v4-login-email,,0,2026-05-23 22:41:23
63,17,login_button,v4,0.902,1.0,0.9606,0.6102,0.764,0.8711,button,v4-btn-login,ĐĂNG NHẬP,1,2026-05-23 22:41:24
64,18,add_product_button,v4,0.9056,1.0,0.8174,0.5473,0.764,0.8327,a,v4-btn-add-product,+ Thêm sản phẩm mới,1,2026-05-23 22:41:43
65,18,add_product_button,v4,0.71,0.8128,0.6805,0.5441,0.764,0.707,a,,Sản phẩm,0,2026-05-23 22:41:43
66,18,add_product_button,v4,0.71,0.6635,0.6981,0.5794,0.764,0.6807,a,,Giới thiệu,0,2026-05-23 22:41:43
67,18,add_product_button,v4,0.71,0.6635,0.7278,0.5282,0.764,0.678,a,,Phone Shop,0,2026-05-23 22:41:43
68,18,add_product_button,v4,0.7595,0.6038,0.6916,0.5285,0.764,0.6698,a,v4-btn-view-6a0d531fd7e08f5e9abf61ed,Xem chi tiết,0,2026-05-23 22:41:43
69,18,add_product_button,v4,0.7595,0.6011,0.6931,0.5285,0.764,0.6695,a,v4-btn-view-6a0d531fd7e08f5e9abf619d,Xem chi tiết,0,2026-05-23 22:41:43
70,19,product_name_field,v4,0.7482,1.0,0.8169,0.6563,0.484,0.775,input,v4-ap-name,,1,2026-05-23 22:42:00
71,19,product_name_field,v4,0.4943,1.0,0.8011,0.5303,0.484,0.6819,input,v4-ap-image,,0,2026-05-23 22:42:00
72,19,product_name_field,v4,0.5125,1.0,0.761,0.5121,0.484,0.6757,input,v4-ap-spec-val-0,,0,2026-05-23 22:42:00
73,19,product_name_field,v4,0.5125,1.0,0.7516,0.5058,0.484,0.6728,input,v4-ap-spec-key-0,,0,2026-05-23 22:42:00
74,19,product_name_field,v4,0.505,1.0,0.7441,0.5051,0.484,0.6691,input,v4-ap-variant-name-0,,0,2026-05-23 22:42:00
75,19,product_name_field,v4,0.49,1.0,0.7516,0.5058,0.484,0.6667,input,v4-ap-gb-label-0,,0,2026-05-23 22:42:00
76,20,product_price_field,v4,0.7508,1.0,0.7901,0.5497,0.484,0.7523,input,v4-ap-price,,1,2026-05-23 22:42:02
77,20,product_price_field,v4,0.5038,1.0,0.7511,0.5352,0.484,0.6753,input,v4-ap-gb-price-0,,0,2026-05-23 22:42:02
78,20,product_price_field,v4,0.4812,0.95,0.7265,0.5138,0.484,0.6487,input,v4-ap-variant-code-0,,0,2026-05-23 22:42:02
79,20,product_price_field,v4,0.3933,1.0,0.7778,0.4932,0.484,0.6437,input,v4-ap-image,,0,2026-05-23 22:42:02
80,20,product_price_field,v4,0.3893,1.0,0.7261,0.5415,0.484,0.6405,input,v4-ap-spec-key-0,,0,2026-05-23 22:42:02
81,20,product_price_field,v4,0.3845,1.0,0.7354,0.5352,0.484,0.64,input,v4-ap-spec-val-0,,0,2026-05-23 22:42:02
82,21,submit_product_button,v4,0.7359,1.0,0.9037,0.4851,0.484,0.76,button,v4-ap-submit,ĐĂNG BÁN SẢN PHẨM,1,2026-05-23 22:42:04
83,21,submit_product_button,v4,0.7375,0.7662,0.617,0.4099,0.484,0.6342,button,,Đăng xuất,0,2026-05-23 22:42:04
84,21,submit_product_button,v4,0.6438,0.715,0.5273,0.516,0.484,0.5967,button,v4-ap-add-spec,+ Thêm thông số,0,2026-05-23 22:42:04
85,21,submit_product_button,v4,0.6406,0.7467,0.5273,0.4169,0.484,0.5866,button,v4-ap-add-variant,+ Thêm biến thể màu,0,2026-05-23 22:42:04
86,21,submit_product_button,v4,0.6359,0.6851,0.5273,0.4782,0.484,0.581,button,v4-ap-add-gb,+ Thêm lựa chọn GB,0,2026-05-23 22:42:04
87,21,submit_product_button,v4,0.6312,0.62,0.5209,0.4032,0.484,0.55,button,v4-ap-rm-variant-0,×,0,2026-05-23 22:42:04
88,22,email_field,v5,0.93,1.0,0.83,0.6329,0.764,0.8564,input,,,1,2026-05-23 22:42:31
89,22,email_field,v5,0.3633,1.0,0.7332,0.5411,0.764,0.6684,input,,,0,2026-05-23 22:42:31
90,23,password_field,v5,0.93,1.0,0.83,0.5889,0.764,0.8489,input,,,1,2026-05-23 22:42:32
91,23,password_field,v5,0.3633,0.95,0.7332,0.7211,0.764,0.687,input,,,0,2026-05-23 22:42:32
92,24,login_button,v5,0.93,1.0,0.9625,0.5788,0.764,0.8737,button,,Đăng nhập,1,2026-05-23 22:42:32
93,25,add_product_button,v5,0.93,1.0,0.88,0.6847,0.764,0.8752,a,,+ Thêm sản phẩm mới,1,2026-05-23 22:42:51
94,25,add_product_button,v5,0.71,0.8128,0.6805,0.5441,0.764,0.707,a,,Sản phẩm,0,2026-05-23 22:42:51
95,25,add_product_button,v5,0.71,0.6635,0.6981,0.5794,0.764,0.6807,a,,Giới thiệu,0,2026-05-23 22:42:51
96,25,add_product_button,v5,0.71,0.6635,0.7278,0.5282,0.764,0.678,a,,Phone Shop,0,2026-05-23 22:42:51
97,25,add_product_button,v5,0.765,0.6038,0.6715,0.5433,0.764,0.6698,a,,Xem chi tiết,0,2026-05-23 22:42:51
98,25,add_product_button,v5,0.765,0.6038,0.6715,0.5433,0.764,0.6698,a,,Xem chi tiết,0,2026-05-23 22:42:51
99,26,product_name_field,v5,0.93,1.0,0.86,0.5893,0.764,0.855,input,,,1,2026-05-23 22:43:08
100,26,product_name_field,v5,0.7125,1.0,0.8252,0.5401,0.764,0.7809,input,,,0,2026-05-23 22:43:08
101,26,product_name_field,v5,0.7125,1.0,0.8283,0.5285,0.764,0.7796,input,,,0,2026-05-23 22:43:08
102,26,product_name_field,v5,0.69,1.0,0.8659,0.5047,0.764,0.777,input,,,0,2026-05-23 22:43:08
103,26,product_name_field,v5,0.69,1.0,0.8283,0.5285,0.764,0.7735,input,,,0,2026-05-23 22:43:08
104,26,product_name_field,v5,0.59,1.0,0.8058,0.5401,0.764,0.744,input,,,0,2026-05-23 22:43:08
105,27,product_price_field,v5,0.93,1.0,0.86,0.5894,0.764,0.855,input,,,1,2026-05-23 22:43:10
106,27,product_price_field,v5,0.69,1.0,0.8311,0.5096,0.764,0.7708,input,,,0,2026-05-23 22:43:10
107,27,product_price_field,v5,0.59,1.0,0.8436,0.5418,0.764,0.7518,input,,,0,2026-05-23 22:43:10
108,27,product_price_field,v5,0.59,1.0,0.8096,0.5215,0.764,0.7416,input,,,0,2026-05-23 22:43:10
109,27,product_price_field,v5,0.59,1.0,0.8096,0.5215,0.764,0.7416,input,,,0,2026-05-23 22:43:10
110,27,product_price_field,v5,0.59,1.0,0.8096,0.5096,0.764,0.7395,input,,,0,2026-05-23 22:43:10
111,28,submit_product_button,v5,0.93,1.0,0.86,0.5355,0.764,0.8458,button,,ĐĂNG BÁN SẢN PHẨM,1,2026-05-23 22:43:12
112,28,submit_product_button,v5,0.6375,0.715,0.6012,0.5841,0.764,0.6549,button,,+ Thêm thông số,0,2026-05-23 22:43:12
113,28,submit_product_button,v5,0.6375,0.6851,0.6012,0.5285,0.764,0.6383,button,,+ Thêm lựa chọn GB,0,2026-05-23 22:43:12
114,28,submit_product_button,v5,0.7375,0.7662,0.617,0.4099,0.484,0.6342,button,,Đăng xuất,0,2026-05-23 22:43:12
115,28,submit_product_button,v5,0.6375,0.7467,0.6012,0.4155,0.764,0.6339,button,,+ Thêm biến thể màu,0,2026-05-23 22:43:12
116,28,submit_product_button,v5,0.6729,0.62,0.5164,0.4085,0.764,0.5949,button,,×,0,2026-05-23 22:43:12
117,29,email_field,v6,0.2708,1.0,0.7882,0.7524,0.764,0.6903,input,v6-login-email,,1,2026-05-23 22:43:39
118,29,email_field,v6,0.0717,1.0,0.7334,0.6526,0.764,0.6087,input,v6-login-password,,0,2026-05-23 22:43:39
119,30,password_field,v6,0.3832,1.0,0.7612,0.7396,0.764,0.7131,input,v6-login-password,,1,2026-05-23 22:43:39
120,30,password_field,v6,0.255,0.95,0.7408,0.7356,0.764,0.6617,input,v6-login-email,,0,2026-05-23 22:43:39
121,31,login_button,v6,0.6925,0.6891,0.931,0.7298,0.764,0.7543,button,v6-btn-login,Truy cập ngay,1,2026-05-23 22:43:40
122,32,add_product_button,v6,0.8827,0.9486,0.88,0.7637,0.764,0.8635,a,v6-prod-btn-add,+ Tạo sản phẩm mới,1,2026-05-23 22:43:59
123,32,add_product_button,v6,0.71,0.8128,0.6805,0.5441,0.764,0.707,a,,Sản phẩm,0,2026-05-23 22:43:59
124,32,add_product_button,v6,0.71,0.6635,0.6981,0.5794,0.764,0.6807,a,,Giới thiệu,0,2026-05-23 22:43:59
125,32,add_product_button,v6,0.71,0.6635,0.7278,0.5282,0.764,0.678,a,,Phone Shop,0,2026-05-23 22:43:59
126,32,add_product_button,v6,0.71,0.6713,0.668,0.5303,0.764,0.6682,a,,Quản lý liên hệ,0,2026-05-23 22:43:59
127,32,add_product_button,v6,0.7012,0.6011,0.6731,0.5433,0.764,0.6522,a,v6-prod-view-6a0d531fd7e08f5e9abf61c5,Xem chi tiết,0,2026-05-23 22:43:59
128,33,product_name_field,v6,0.71,1.0,0.8252,0.5401,0.764,0.7802,input,v6-ap-spec-val-0,,1,2026-05-23 22:44:16
129,33,product_name_field,v6,0.71,1.0,0.8283,0.5285,0.764,0.7789,input,v6-ap-spec-key-0,,0,2026-05-23 22:44:16
130,33,product_name_field,v6,0.71,1.0,0.8283,0.5285,0.764,0.7789,input,v6-ap-gb-label-0,,0,2026-05-23 22:44:16
131,33,product_name_field,v6,0.61,1.0,0.8058,0.5401,0.764,0.7494,input,v6-ap-gb-price-0,,0,2026-05-23 22:44:16
132,33,product_name_field,v6,0.615,1.0,0.8009,0.5156,0.764,0.7456,input,v6-ap-variant-name-0,,0,2026-05-23 22:44:16
133,33,product_name_field,v6,0.6026,1.0,0.798,0.5156,0.764,0.7416,input,v6-ap-variant-img-0,,0,2026-05-23 22:44:16
134,34,product_price_field,v6,0.7238,1.0,0.8311,0.5096,0.764,0.78,input,v6-ap-gb-price-0,,1,2026-05-23 22:44:19
135,34,product_price_field,v6,0.6093,1.0,0.8096,0.5215,0.764,0.7468,input,v6-ap-spec-key-0,,0,2026-05-23 22:44:19
136,34,product_price_field,v6,0.6045,1.0,0.8096,0.5215,0.764,0.7455,input,v6-ap-gb-label-0,,0,2026-05-23 22:44:19
137,34,product_price_field,v6,0.6045,0.95,0.8096,0.5096,0.764,0.7314,input,v6-ap-spec-val-0,,0,2026-05-23 22:44:19
138,34,product_price_field,v6,0.4508,1.0,0.7026,0.7399,0.764,0.7197,input,v6-ap-price,,0,2026-05-23 22:44:19
139,34,product_price_field,v6,0.5019,1.0,0.7863,0.5345,0.764,0.7153,input,v6-ap-variant-img-0,,0,2026-05-23 22:44:19
140,35,submit_product_button,v6,0.8759,0.8733,0.88,0.6203,0.764,0.8192,button,v6-ap-submit,XÁC NHẬN ĐĂNG SẢN PHẨM,1,2026-05-23 22:44:20
141,35,submit_product_button,v6,0.6681,0.7286,0.5812,0.6059,0.764,0.6662,button,v6-ap-add-variant,+ Thêm màu sắc mới,0,2026-05-23 22:44:20
142,35,submit_product_button,v6,0.6634,0.7312,0.5812,0.4979,0.764,0.6472,button,v6-ap-add-gb,+ Thêm phiên bản lưu trữ,0,2026-05-23 22:44:20
143,35,submit_product_button,v6,0.6713,0.7503,0.5812,0.4141,0.764,0.6396,button,v6-ap-add-spec,+ Bổ sung thông số,0,2026-05-23 22:44:20
144,35,submit_product_button,v6,0.7375,0.7662,0.617,0.4099,0.484,0.6342,button,,Đăng xuất,0,2026-05-23 22:44:20
145,35,submit_product_button,v6,0.6962,0.62,0.5164,0.4085,0.764,0.6012,button,v6-ap-rm-spec-0,×,0,2026-05-23 22:44:20
146,36,email_field,v7,0.33,1.0,0.867,0.6398,0.484,0.6693,input,,,1,2026-05-23 22:44:47
147,36,email_field,v7,0.23,1.0,0.8101,0.7483,0.484,0.6494,input,,,0,2026-05-23 22:44:47
148,37,password_field,v7,0.33,1.0,0.8718,0.7286,0.484,0.6854,input,,,1,2026-05-23 22:44:48
149,37,password_field,v7,0.23,0.95,0.8194,0.7278,0.484,0.6358,input,,,0,2026-05-23 22:44:48
150,38,login_button,v7,0.42,0.74,0.6949,0.681,0.484,0.6038,button,,TRUY CẬP →,1,2026-05-23 22:44:48
151,39,add_product_button,v7,0.8893,0.9553,0.86,0.5359,0.764,0.8242,a,product-add-btn,+ Thêm sản phẩm,1,2026-05-23 22:45:07
152,39,add_product_button,v7,0.71,0.8128,0.6805,0.5441,0.764,0.707,a,,Sản phẩm,0,2026-05-23 22:45:07
153,39,add_product_button,v7,0.71,0.6635,0.6981,0.5794,0.764,0.6807,a,,Giới thiệu,0,2026-05-23 22:45:07
154,39,add_product_button,v7,0.71,0.6635,0.7278,0.5282,0.764,0.678,a,,Phone Shop,0,2026-05-23 22:45:07
155,39,add_product_button,v7,0.7944,0.6038,0.6458,0.5278,0.764,0.67,a,view-product-6a0d531fd7e08f5e9abf61ed,Xem chi tiết,0,2026-05-23 22:45:07
156,39,add_product_button,v7,0.7944,0.6038,0.6458,0.5278,0.764,0.67,a,view-product-6a0d531fd7e08f5e9abf61fa,Xem chi tiết,0,2026-05-23 22:45:07
157,40,product_name_field,v7,0.6714,1.0,0.9383,0.5212,0.484,0.7556,input,,,1,2026-05-23 22:45:23
158,40,product_name_field,v7,0.47,1.0,0.875,0.6815,0.484,0.7158,input,,,0,2026-05-23 22:45:23
159,40,product_name_field,v7,0.47,1.0,0.9224,0.5212,0.484,0.6981,input,,,0,2026-05-23 22:45:23
160,40,product_name_field,v7,0.47,1.0,0.8961,0.5184,0.484,0.6923,input,,,0,2026-05-23 22:45:23
161,40,product_name_field,v7,0.47,1.0,0.8961,0.5184,0.484,0.6923,input,,,0,2026-05-23 22:45:23
162,40,product_name_field,v7,0.47,1.0,0.8929,0.5184,0.484,0.6917,input,,,0,2026-05-23 22:45:23
163,41,product_price_field,v7,0.62,1.0,0.9352,0.5261,0.484,0.742,input,,,1,2026-05-23 22:45:25
164,41,product_price_field,v7,0.47,1.0,0.9018,0.5289,0.484,0.6953,input,,,0,2026-05-23 22:45:25
165,41,product_price_field,v7,0.37,1.0,0.8557,0.6095,0.484,0.6727,input,,,0,2026-05-23 22:45:25
166,41,product_price_field,v7,0.46,0.95,0.8393,0.5499,0.484,0.6716,input,,,0,2026-05-23 22:45:25
167,41,product_price_field,v7,0.37,1.0,0.896,0.5261,0.484,0.6666,input,,,0,2026-05-23 22:45:25
168,41,product_price_field,v7,0.37,1.0,0.8737,0.5289,0.484,0.6626,input,,,0,2026-05-23 22:45:25
169,42,submit_product_button,v7,0.7375,0.7662,0.617,0.4099,0.484,0.6342,button,,Đăng xuất,1,2026-05-23 22:45:27
170,42,submit_product_button,v7,0.61,0.8498,0.6398,0.4484,0.484,0.6309,button,,ĐĂNG SẢN PHẨM LÊN HỆ THỐNG,0,2026-05-23 22:45:27
171,42,submit_product_button,v7,0.61,0.6913,0.6598,0.519,0.484,0.6089,button,,+ Thêm đặc điểm,0,2026-05-23 22:45:27
172,42,submit_product_button,v7,0.61,0.7388,0.6598,0.4162,0.484,0.6028,button,,+ Thêm phối màu,0,2026-05-23 22:45:27
173,42,submit_product_button,v7,0.61,0.6675,0.6598,0.4158,0.484,0.5856,button,,+ Thêm cấu hình,0,2026-05-23 22:45:27
174,42,submit_product_button,v7,0.61,0.62,0.6326,0.4032,0.484,0.5666,button,,×,0,2026-05-23 22:45:27
175,43,email_field,v8,0.4916,0.87,0.7849,0.7488,0.764,0.7175,input,login-email_v8,,1,2026-05-23 22:45:54
176,43,email_field,v8,0.2925,0.87,0.741,0.6585,0.764,0.6396,input,login-password_v8,,0,2026-05-23 22:45:54
177,44,password_field,v8,0.4666,0.87,0.769,0.744,0.764,0.7067,input,login-password_v8,,1,2026-05-23 22:45:55
178,44,password_field,v8,0.3383,0.82,0.7451,0.7416,0.764,0.6549,input,login-email_v8,,0,2026-05-23 22:45:55
179,45,login_button,v8,0.7233,1.0,0.9811,0.7419,0.764,0.8493,button,btn-login_v8,Đăng nhập,1,2026-05-23 22:45:55
180,46,add_product_button,v8,0.64,0.9136,0.7625,0.7514,0.764,0.764,a,,Thêm sản phẩm mới vào kho,1,2026-05-23 22:46:15
181,46,add_product_button,v8,0.71,0.8128,0.6805,0.5441,0.764,0.707,a,,Sản phẩm,0,2026-05-23 22:46:15
182,46,add_product_button,v8,0.71,0.6635,0.6981,0.5794,0.764,0.6807,a,,Giới thiệu,0,2026-05-23 22:46:15
183,46,add_product_button,v8,0.71,0.6635,0.7278,0.5282,0.764,0.678,a,,Phone Shop,0,2026-05-23 22:46:15
184,46,add_product_button,v8,0.71,0.6713,0.668,0.5303,0.764,0.6682,a,,Quản lý liên hệ,0,2026-05-23 22:46:15
185,46,add_product_button,v8,0.475,0.6038,0.5713,0.5433,0.764,0.5715,a,,Xem chi tiết,0,2026-05-23 22:46:15
186,47,product_name_field,v8,0.55,1.0,0.7164,0.7837,0.68,0.7466,input,,,1,2026-05-23 22:46:32
187,47,product_name_field,v8,0.4,1.0,0.6684,0.5401,0.68,0.6551,input,,,0,2026-05-23 22:46:32
188,47,product_name_field,v8,0.4,1.0,0.6684,0.5285,0.68,0.6531,input,,,0,2026-05-23 22:46:32
189,47,product_name_field,v8,0.4,1.0,0.6684,0.5285,0.68,0.6531,input,,,0,2026-05-23 22:46:32
190,47,product_name_field,v8,0.3,1.0,0.6921,0.647,0.68,0.651,input,,,0,2026-05-23 22:46:32
191,47,product_name_field,v8,0.3,1.0,0.6876,0.5047,0.68,0.6259,input,,,0,2026-05-23 22:46:32
192,48,product_price_field,v8,0.64,1.0,0.7191,0.7621,0.68,0.7678,input,,,1,2026-05-23 22:46:34
193,48,product_price_field,v8,0.4,1.0,0.6743,0.5096,0.68,0.6511,input,,,0,2026-05-23 22:46:34
194,48,product_price_field,v8,0.3,1.0,0.6921,0.5418,0.68,0.6331,input,,,0,2026-05-23 22:46:34
195,48,product_price_field,v8,0.3,1.0,0.6528,0.5215,0.68,0.6218,input,,,0,2026-05-23 22:46:34
196,48,product_price_field,v8,0.3,1.0,0.6528,0.5215,0.68,0.6218,input,,,0,2026-05-23 22:46:34
197,48,product_price_field,v8,0.3,1.0,0.6528,0.5096,0.68,0.6198,input,,,0,2026-05-23 22:46:34
198,49,submit_product_button,v8,0.64,0.9329,0.7326,0.6203,0.68,0.7303,button,,ĐĂNG TẢI SẢN PHẨM,1,2026-05-23 22:46:35
199,49,submit_product_button,v8,0.7375,0.7662,0.617,0.4099,0.484,0.6342,button,,Đăng xuất,0,2026-05-23 22:46:35
200,49,submit_product_button,v8,0.3475,0.7181,0.4591,0.6028,0.68,0.5421,button,,+ Thêm màu mới,0,2026-05-23 22:46:35
201,49,submit_product_button,v8,0.3475,0.7467,0.4632,0.4951,0.68,0.5314,button,,+ Thêm phiên bản GB,0,2026-05-23 22:46:35
202,49,submit_product_button,v8,0.3475,0.7432,0.4615,0.4169,0.68,0.517,button,,+ Thêm dòng thông số,0,2026-05-23 22:46:35
203,49,submit_product_button,v8,0.3829,0.62,0.4035,0.4085,0.68,0.4839,button,,−,0,2026-05-23 22:46:35
