id,step_name,ui_version,original_by,original_value,healed_by,healed_value,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,healing_success,action,healed_at
136,contact_phone_field,v11,css selector,"[data-testid=""contact-phone""]",xpath,//input[@placeholder='Số điện thoại (10 chữ số)'],0.9171,0.87,0.88,0.7206,0.764,0.8466,1,AUTO_FIX,2026-05-23 23:04:19
137,contact_mess_field,v11,css selector,"[data-testid=""contact-mess""]",xpath,//input[@placeholder='Mô tả chi tiết vấn đề bạn cần hỗ trợ'],0.8447,0.87,0.88,0.7058,0.764,0.8245,1,AUTO_FIX,2026-05-23 23:04:20
138,contact_submit_button,v11,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[normalize-space(text())='Gửi yêu cầu ngay'],0.7833,0.7772,0.844,0.6969,0.764,0.777,1,AUTO_FIX,2026-05-23 23:04:21
139,search_input,v2,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Gõ tên hàng hoá cần tìm...'],0.55,1.0,0.7286,0.7545,0.764,0.7542,1,AUTO_FIX,2026-05-23 23:09:06
140,filter_iphone_button,v2,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='Apple iPhone'],0.93,0.8733,0.88,0.7441,0.764,0.8549,1,AUTO_FIX,2026-05-23 23:09:57
141,filter_ipad_button,v2,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='Apple iPad'],0.93,0.8371,0.88,0.7454,0.764,0.8288,1,AUTO_FIX,2026-05-23 23:10:49
142,filter_macbook_button,v2,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MacBook'],0.93,1.0,0.88,0.7414,0.764,0.85,1,AUTO_FIX,2026-05-23 23:11:39
143,filter_airpods_button,v2,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AirPods'],0.93,1.0,0.88,0.7459,0.764,0.852,1,AUTO_FIX,2026-05-23 23:12:30
144,filter_Tất cả_button,v2,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='Tất cả danh mục'],0.93,0.8371,0.88,0.7229,0.764,0.8191,1,AUTO_FIX,2026-05-23 23:13:21
145,search_input,v3,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v3-prod-search'],0.6723,1.0,0.6986,0.7545,0.764,0.7585,1,AUTO_FIX,2026-05-23 23:13:40
146,filter_iphone_button,v3,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v3-prod-filter-iphone'],0.9816,1.0,0.7249,0.7471,0.764,0.8455,1,AUTO_FIX,2026-05-23 23:14:31
147,filter_ipad_button,v3,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v3-prod-filter-ipad'],0.9794,1.0,0.7167,0.7457,0.764,0.8431,1,AUTO_FIX,2026-05-23 23:15:22
148,filter_macbook_button,v3,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v3-prod-filter-macbook'],0.9825,1.0,0.6999,0.7443,0.764,0.841,1,AUTO_FIX,2026-05-23 23:16:16
149,filter_airpods_button,v3,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v3-prod-filter-airpods'],0.9825,1.0,0.6874,0.742,0.764,0.8383,1,AUTO_FIX,2026-05-23 23:17:04
150,filter_Tất cả_button,v3,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v3-prod-filter-all'],0.9781,1.0,0.7417,0.7481,0.764,0.8472,1,AUTO_FIX,2026-05-23 23:17:55
151,search_input,v4,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v4-search-input'],0.5189,1.0,0.641,0.6328,0.764,0.6552,1,SUGGEST,2026-05-23 23:18:13
152,filter_iphone_button,v4,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v4-btn-filter-iphone'],0.7743,1.0,0.7721,0.6579,0.764,0.7556,1,AUTO_FIX,2026-05-23 23:19:04
153,filter_ipad_button,v4,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v4-btn-filter-ipad'],0.7736,1.0,0.7596,0.6876,0.764,0.7665,1,AUTO_FIX,2026-05-23 23:19:56
154,filter_macbook_button,v4,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v4-btn-filter-macbook'],0.7746,1.0,0.7596,0.5401,0.764,0.7033,1,SUGGEST,2026-05-23 23:20:47
155,filter_airpods_button,v4,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v4-btn-filter-airpods'],0.7746,1.0,0.7721,0.5401,0.764,0.705,1,SUGGEST,2026-05-23 23:21:38
156,filter_Tất cả_button,v4,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v4-btn-filter-all'],0.7732,1.0,0.7891,0.6236,0.764,0.7429,1,SUGGEST,2026-05-23 23:22:27
157,search_input,v5,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Tìm kiếm sản phẩm (Viết đúng chính tả...)'],0.64,1.0,0.7286,0.673,0.764,0.7185,1,SUGGEST,2026-05-23 23:22:45
158,filter_iphone_button,v5,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='IPHONE'],0.93,1.0,0.88,0.6656,0.764,0.8174,1,AUTO_FIX,2026-05-23 23:23:36
159,filter_ipad_button,v5,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='IPAD'],0.93,1.0,0.88,0.6652,0.764,0.8173,1,AUTO_FIX,2026-05-23 23:24:28
160,filter_macbook_button,v5,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MACBOOK'],0.93,1.0,0.88,0.6645,0.764,0.817,1,AUTO_FIX,2026-05-23 23:25:18
161,filter_airpods_button,v5,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AIRPODS'],0.93,1.0,0.88,0.6638,0.764,0.8407,1,AUTO_FIX,2026-05-23 23:26:10
162,filter_Tất cả_button,v5,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='TẤT CẢ'],0.93,1.0,0.88,0.6662,0.764,0.8416,1,AUTO_FIX,2026-05-23 23:27:01
163,search_input,v6,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v6-prod-search'],0.3523,1.0,0.6832,0.7545,0.764,0.7374,1,SUGGEST,2026-05-23 23:27:20
164,filter_iphone_button,v6,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v6-prod-filter-iphone'],0.9016,1.0,0.88,0.7471,0.764,0.8673,1,AUTO_FIX,2026-05-23 23:28:11
165,filter_ipad_button,v6,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v6-prod-filter-ipad'],0.8994,1.0,0.88,0.7457,0.764,0.8663,1,AUTO_FIX,2026-05-23 23:29:03
166,filter_macbook_button,v6,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v6-prod-filter-macbook'],0.9025,1.0,0.88,0.7443,0.764,0.8664,1,AUTO_FIX,2026-05-23 23:29:52
167,filter_airpods_button,v6,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v6-prod-filter-airpods'],0.9025,1.0,0.88,0.742,0.764,0.8655,1,AUTO_FIX,2026-05-23 23:30:43
168,filter_Tất cả_button,v6,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v6-prod-filter-all'],0.8981,1.0,0.88,0.7481,0.764,0.867,1,AUTO_FIX,2026-05-23 23:31:34
169,search_input,v7,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='product-search'],0.9623,1.0,0.8757,0.7037,0.764,0.8623,1,AUTO_FIX,2026-05-23 23:31:52
170,filter_iphone_button,v7,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='category-iphone'],0.8271,1.0,0.8751,0.6845,0.764,0.8272,1,AUTO_FIX,2026-05-23 23:32:41
171,filter_ipad_button,v7,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='category-ipad'],0.8233,1.0,0.8751,0.6835,0.764,0.8261,1,AUTO_FIX,2026-05-23 23:33:33
172,filter_macbook_button,v7,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='category-macbook'],0.8286,1.0,0.8751,0.6812,0.764,0.8263,1,AUTO_FIX,2026-05-23 23:34:24
173,filter_airpods_button,v7,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='category-airpods'],0.8286,1.0,0.8751,0.6775,0.764,0.8248,1,AUTO_FIX,2026-05-23 23:35:12
174,filter_Tất cả_button,v7,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='category-all'],0.8797,1.0,0.8751,0.6843,0.764,0.8379,1,AUTO_FIX,2026-05-23 23:36:03
175,search_input,v8,css selector,"[data-testid=""search-input""]",name,search,0.315,1.0,0.6868,0.7545,0.764,0.7302,1,SUGGEST,2026-05-23 23:36:22
176,filter_iphone_button,v8,css selector,"[data-testid=""btn-filter-iphone""]",id,filter-btn-iphone,0.64,1.0,0.5741,0.7471,0.764,0.7816,1,AUTO_FIX,2026-05-23 23:37:15
177,filter_ipad_button,v8,css selector,"[data-testid=""btn-filter-ipad""]",id,filter-btn-ipad,0.64,1.0,0.5756,0.7457,0.764,0.7812,1,AUTO_FIX,2026-05-23 23:38:05
178,filter_macbook_button,v8,css selector,"[data-testid=""btn-filter-macbook""]",id,filter-btn-macbook,0.64,1.0,0.5733,0.7443,0.764,0.7804,1,AUTO_FIX,2026-05-23 23:38:55
179,filter_airpods_button,v8,css selector,"[data-testid=""btn-filter-airpods""]",id,filter-btn-airpods,0.64,1.0,0.5733,0.742,0.764,0.7795,1,AUTO_FIX,2026-05-23 23:39:45
180,filter_Tất cả_button,v8,css selector,"[data-testid=""btn-filter-all""]",id,filter-btn-all,0.64,1.0,0.5763,0.7481,0.764,0.7822,1,AUTO_FIX,2026-05-23 23:40:36
181,search_input,v9,css selector,"[data-testid=""search-input""]",xpath,//input[@data-testid='v9-search'],0.9045,1.0,0.8511,0.7545,0.764,0.8763,1,AUTO_FIX,2026-05-23 23:40:54
182,filter_iphone_button,v9,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[@data-testid='v9-filter-iphone'],0.9894,1.0,0.88,0.7471,0.764,0.8906,1,AUTO_FIX,2026-05-23 23:41:46
183,filter_ipad_button,v9,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[@data-testid='v9-filter-ipad'],0.9879,1.0,0.88,0.7457,0.764,0.8898,1,AUTO_FIX,2026-05-23 23:42:38
184,filter_macbook_button,v9,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[@data-testid='v9-filter-macbook'],0.99,1.0,0.88,0.7443,0.764,0.8897,1,AUTO_FIX,2026-05-23 23:43:29
185,filter_airpods_button,v9,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[@data-testid='v9-filter-airpods'],0.99,1.0,0.88,0.742,0.764,0.8888,1,AUTO_FIX,2026-05-23 23:44:18
186,filter_Tất cả_button,v9,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[@data-testid='v9-filter-all'],0.987,1.0,0.88,0.7481,0.764,0.8906,1,AUTO_FIX,2026-05-23 23:45:09
187,search_input,v10,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Tìm kiếm sản phẩm (Viết đúng chính tả...)'],0.93,1.0,0.88,0.7545,0.764,0.883,1,AUTO_FIX,2026-05-23 23:45:28
188,filter_iphone_button,v10,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='IPHONE'],0.93,1.0,0.8023,0.6749,0.764,0.8471,1,AUTO_FIX,2026-05-23 23:46:17
189,filter_ipad_button,v10,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='IPAD'],0.93,1.0,0.7898,0.6999,0.764,0.8556,1,AUTO_FIX,2026-05-23 23:47:05
190,filter_macbook_button,v10,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MACBOOK'],0.93,1.0,0.7773,0.697,0.764,0.8535,1,AUTO_FIX,2026-05-23 23:47:56
191,filter_airpods_button,v10,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AIRPODS'],0.93,1.0,0.7648,0.742,0.764,0.8696,1,AUTO_FIX,2026-05-23 23:48:48
192,filter_Tất cả_button,v10,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='TẤT CẢ'],0.93,1.0,0.8193,0.7481,0.764,0.876,1,AUTO_FIX,2026-05-23 23:49:38
193,search_input,v11,css selector,"[data-testid=""search-input""]",xpath,//input[@placeholder='Nhập tên sản phẩm cần tìm...'],0.855,1.0,0.88,0.7355,0.764,0.8626,1,AUTO_FIX,2026-05-23 23:49:57
194,filter_iphone_button,v11,css selector,"[data-testid=""btn-filter-iphone""]",xpath,//button[normalize-space(text())='IPHONE'],0.842,1.0,0.88,0.7287,0.764,0.8577,1,AUTO_FIX,2026-05-23 23:50:48
195,filter_ipad_button,v11,css selector,"[data-testid=""btn-filter-ipad""]",xpath,//button[normalize-space(text())='IPAD'],0.842,1.0,0.88,0.7277,0.764,0.8573,1,AUTO_FIX,2026-05-23 23:51:39
196,filter_macbook_button,v11,css selector,"[data-testid=""btn-filter-macbook""]",xpath,//button[normalize-space(text())='MACBOOK'],0.842,1.0,0.88,0.7263,0.764,0.8568,1,AUTO_FIX,2026-05-23 23:52:31
197,filter_airpods_button,v11,css selector,"[data-testid=""btn-filter-airpods""]",xpath,//button[normalize-space(text())='AIRPODS'],0.842,1.0,0.88,0.7248,0.764,0.8562,1,AUTO_FIX,2026-05-23 23:53:22
198,filter_Tất cả_button,v11,css selector,"[data-testid=""btn-filter-all""]",xpath,//button[normalize-space(text())='TẤT CẢ'],0.93,1.0,0.88,0.7294,0.764,0.8735,1,AUTO_FIX,2026-05-23 23:54:16
