id,step_name,ui_version,original_by,original_value,healed_by,healed_value,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,healing_success,action,healed_at
18,add_product_button,v4,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='v4-btn-add-product'],0.9056,1.0,0.8174,0.5473,0.764,0.8327,1,AUTO_FIX,2026-05-24 00:06:45
19,product_name_field,v4,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='v4-ap-name'],0.7482,1.0,0.8169,0.6563,0.484,0.775,1,AUTO_FIX,2026-05-24 00:07:04
20,product_price_field,v4,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='v4-ap-price'],0.7508,1.0,0.7901,0.5497,0.484,0.7523,1,AUTO_FIX,2026-05-24 00:07:07
21,submit_product_button,v4,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='v4-ap-submit'],0.7359,1.0,0.9037,0.4851,0.484,0.76,1,AUTO_FIX,2026-05-24 00:07:10
22,email_field,v5,css selector,"[data-testid=""login-email""]",xpath,//input[@placeholder='name@example.com'],0.93,1.0,0.83,0.6329,0.764,0.8564,1,AUTO_FIX,2026-05-24 00:07:40
23,password_field,v5,css selector,"[data-testid=""login-password""]",xpath,//input[@placeholder='••••••••'],0.93,1.0,0.83,0.5889,0.764,0.8489,1,AUTO_FIX,2026-05-24 00:07:41
24,login_button,v5,css selector,"[data-testid=""btn-login""]",id,btn-login,0.93,1.0,0.9625,0.5788,0.764,0.8737,1,AUTO_FIX,2026-05-24 00:07:41
25,add_product_button,v5,css selector,"[data-testid=""btn-add-product""]",xpath,//a[normalize-space(text())='+ Thêm sản phẩm mới'],0.93,1.0,0.88,0.6847,0.764,0.8752,1,AUTO_FIX,2026-05-24 00:08:06
26,product_name_field,v5,css selector,"[data-testid=""product-name""]",name,name,0.93,1.0,0.86,0.5893,0.764,0.855,1,AUTO_FIX,2026-05-24 00:08:25
27,product_price_field,v5,css selector,"[data-testid=""product-price""]",name,pr,0.93,1.0,0.86,0.5894,0.764,0.855,1,AUTO_FIX,2026-05-24 00:08:28
28,submit_product_button,v5,css selector,"[data-testid=""btn-add-product""]",xpath,//button[normalize-space(text())='ĐĂNG BÁN SẢN PHẨM'],0.93,1.0,0.86,0.5355,0.764,0.8458,1,AUTO_FIX,2026-05-24 00:08:30
29,email_field,v6,css selector,"[data-testid=""login-email""]",xpath,//input[@data-testid='v6-login-email'],0.2708,1.0,0.7882,0.7524,0.764,0.6903,1,SUGGEST,2026-05-24 00:08:59
30,password_field,v6,css selector,"[data-testid=""login-password""]",xpath,//input[@data-testid='v6-login-password'],0.3832,1.0,0.7612,0.7396,0.764,0.7131,1,SUGGEST,2026-05-24 00:08:59
31,login_button,v6,css selector,"[data-testid=""btn-login""]",xpath,//button[@data-testid='v6-btn-login'],0.6925,0.6891,0.931,0.7298,0.764,0.7543,1,AUTO_FIX,2026-05-24 00:09:00
32,add_product_button,v6,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='v6-prod-btn-add'],0.8827,0.9486,0.88,0.7637,0.764,0.8635,1,AUTO_FIX,2026-05-24 00:09:23
33,product_name_field,v6,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='v6-ap-spec-val-0'],0.71,1.0,0.8252,0.5401,0.764,0.7802,1,AUTO_FIX,2026-05-24 00:09:40
34,product_price_field,v6,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='v6-ap-gb-price-0'],0.7238,1.0,0.8311,0.5096,0.764,0.78,1,AUTO_FIX,2026-05-24 00:09:42
35,submit_product_button,v6,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='v6-ap-submit'],0.8759,0.8733,0.88,0.6203,0.764,0.8192,1,AUTO_FIX,2026-05-24 00:09:43
36,email_field,v7,css selector,"[data-testid=""login-email""]",xpath,//input[@placeholder='yourname@domain.com'],0.33,1.0,0.867,0.6398,0.484,0.6693,1,SUGGEST,2026-05-24 00:10:11
37,password_field,v7,css selector,"[data-testid=""login-password""]",xpath,//input[@placeholder='Nhập mật khẩu của bạn'],0.33,1.0,0.8718,0.7286,0.484,0.6854,1,SUGGEST,2026-05-24 00:10:12
38,login_button,v7,css selector,"[data-testid=""btn-login""]",id,submit-access,0.42,0.74,0.6949,0.681,0.484,0.6038,1,SUGGEST,2026-05-24 00:10:12
39,add_product_button,v7,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='product-add-btn'],0.8893,0.9553,0.86,0.5359,0.764,0.8242,1,AUTO_FIX,2026-05-24 00:10:33
40,product_name_field,v7,css selector,"[data-testid=""product-name""]",name,name,0.6714,1.0,0.9383,0.5212,0.484,0.7556,1,AUTO_FIX,2026-05-24 00:10:51
41,product_price_field,v7,css selector,"[data-testid=""product-price""]",name,pr,0.62,1.0,0.9352,0.5261,0.484,0.742,1,SUGGEST,2026-05-24 00:10:53
42,submit_product_button,v7,css selector,"[data-testid=""btn-add-product""]",xpath,//button[normalize-space(text())='Đăng xuất'],0.7375,0.7662,0.617,0.4099,0.484,0.6342,1,SUGGEST,2026-05-24 00:10:54
43,email_field,v8,css selector,"[data-testid=""login-email""]",xpath,//input[@data-testid='login-email_v8'],0.4916,0.87,0.7849,0.7488,0.764,0.7175,1,SUGGEST,2026-05-24 00:11:22
44,password_field,v8,css selector,"[data-testid=""login-password""]",xpath,//input[@data-testid='login-password_v8'],0.4666,0.87,0.769,0.744,0.764,0.7067,1,SUGGEST,2026-05-24 00:11:23
45,login_button,v8,css selector,"[data-testid=""btn-login""]",xpath,//button[@data-testid='btn-login_v8'],0.7233,1.0,0.9811,0.7419,0.764,0.8493,1,AUTO_FIX,2026-05-24 00:11:23
46,add_product_button,v8,css selector,"[data-testid=""btn-add-product""]",id,link-add-product,0.64,0.9136,0.7625,0.7514,0.764,0.764,1,AUTO_FIX,2026-05-24 00:11:44
47,product_name_field,v8,css selector,"[data-testid=""product-name""]",name,name,0.55,1.0,0.7164,0.7837,0.68,0.7466,1,SUGGEST,2026-05-24 00:12:01
48,product_price_field,v8,css selector,"[data-testid=""product-price""]",name,pr,0.64,1.0,0.7191,0.7621,0.68,0.7678,1,AUTO_FIX,2026-05-24 00:12:02
49,submit_product_button,v8,css selector,"[data-testid=""btn-add-product""]",id,btn-submit-product,0.64,0.9329,0.7326,0.6203,0.68,0.7303,1,SUGGEST,2026-05-24 00:12:04
50,email_field,v9,css selector,"[data-testid=""login-email""]",xpath,//input[@data-testid='v9-email-input'],0.5136,0.87,0.757,0.7477,0.764,0.7177,1,SUGGEST,2026-05-24 00:12:32
51,password_field,v9,css selector,"[data-testid=""login-password""]",xpath,//input[@data-testid='v9-password-input'],0.704,0.87,0.8252,0.736,0.764,0.7807,1,AUTO_FIX,2026-05-24 00:12:33
52,login_button,v9,css selector,"[data-testid=""btn-login""]",xpath,//button[@data-testid='v9-submit-login'],0.6427,0.8733,0.4542,0.7272,0.764,0.6893,1,SUGGEST,2026-05-24 00:12:33
53,add_product_button,v9,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='v9-btn-new-product'],0.9809,0.8944,0.88,0.7632,0.764,0.8769,1,AUTO_FIX,2026-05-24 00:12:55
54,product_name_field,v9,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='v9-name'],0.7968,1.0,0.8064,0.747,0.484,0.8015,1,AUTO_FIX,2026-05-24 00:13:13
55,product_price_field,v9,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='v9-price'],0.89,1.0,0.8064,0.7399,0.484,0.8254,1,AUTO_FIX,2026-05-24 00:13:15
56,submit_product_button,v9,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='v9-submit'],0.9417,0.861,0.6597,0.5818,0.484,0.7498,1,SUGGEST,2026-05-24 00:13:17
57,email_field,v10,css selector,"[data-testid=""login-email""]",xpath,//input[@aria-label='Tài khoản email đăng nhập'],0.2242,0.87,0.6075,0.7004,0.624,0.5848,1,SUGGEST,2026-05-24 00:13:45
58,password_field,v10,css selector,"[data-testid=""login-password""]",xpath,//input[@aria-label='Mật khẩu đăng nhập'],0.27,0.87,0.6049,0.6634,0.624,0.5903,1,SUGGEST,2026-05-24 00:13:45
59,login_button,v10,css selector,"[data-testid=""btn-login""]",xpath,//button[@aria-label='Xác nhận và đăng nhập'],0.4657,0.6545,0.493,0.6404,0.624,0.5652,1,SUGGEST,2026-05-24 00:13:46
60,add_product_button,v10,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='btn-add-product_v10'],0.9918,1.0,0.88,0.7632,0.764,0.9052,1,AUTO_FIX,2026-05-24 00:14:18
61,product_name_field,v10,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='cell-a-0'],0.711,1.0,0.734,0.731,0.484,0.7611,1,AUTO_FIX,2026-05-24 00:14:38
62,product_price_field,v10,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='cell-d-0'],0.7033,1.0,0.747,0.5418,0.484,0.7295,1,SUGGEST,2026-05-24 00:14:41
63,submit_product_button,v10,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='publish-btn'],0.8833,0.848,0.5814,0.4986,0.484,0.7011,1,SUGGEST,2026-05-24 00:14:45
64,email_field,v11,css selector,"[data-testid=""login-email""]",xpath,//input[@data-testid='auth-field-email'],0.4396,0.87,0.8129,0.6616,0.764,0.6942,1,SUGGEST,2026-05-24 00:15:14
65,password_field,v11,css selector,"[data-testid=""login-password""]",xpath,//input[@data-testid='auth-field-password'],0.6291,0.87,0.8151,0.6246,0.764,0.7395,1,SUGGEST,2026-05-24 00:15:15
66,login_button,v11,css selector,"[data-testid=""btn-login""]",xpath,//button[@data-testid='auth-submit-btn'],0.6135,1.0,0.81,0.6032,0.764,0.7619,1,AUTO_FIX,2026-05-24 00:15:16
67,add_product_button,v11,css selector,"[data-testid=""btn-add-product""]",xpath,//a[normalize-space(text())='Thêm hàng mới'],0.8043,0.8575,0.8161,0.7464,0.764,0.8047,1,AUTO_FIX,2026-05-24 00:15:51
68,product_name_field,v11,css selector,"[data-testid=""product-name""]",name,name,0.84,1.0,0.88,0.7279,0.6396,0.8433,1,AUTO_FIX,2026-05-24 00:16:10
69,product_price_field,v11,css selector,"[data-testid=""product-price""]",name,pr,0.93,1.0,0.88,0.7226,0.6396,0.8667,1,AUTO_FIX,2026-05-24 00:16:12
70,submit_product_button,v11,css selector,"[data-testid=""btn-add-product""]",xpath,//button[normalize-space(text())='XÁC NHẬN ĐĂNG SẢN PHẨM'],0.8671,0.8733,0.8612,0.6186,0.6396,0.7979,1,AUTO_FIX,2026-05-24 00:16:13
71,register_email_field,v2,css selector,"[data-testid=""register-email""]",xpath,//input[@placeholder='name@example.com'],0.93,1.0,0.88,0.7524,0.764,0.8867,1,AUTO_FIX,2026-05-24 00:18:02
72,register_password_field,v2,css selector,"[data-testid=""register-password""]",xpath,//input[@placeholder='••••••••'],0.93,1.0,0.88,0.7396,0.764,0.8845,1,AUTO_FIX,2026-05-24 00:18:03
73,register_button,v2,css selector,"[data-testid=""btn-register""]",xpath,//button[normalize-space(text())='Hoàn tất đăng ký'],0.93,0.6313,1.0,0.7298,0.764,0.8184,1,AUTO_FIX,2026-05-24 00:18:03
74,register_email_field,v3,css selector,"[data-testid=""register-email""]",xpath,//input[@data-testid='v3-reg-email'],0.9785,1.0,0.815,0.7524,0.764,0.8868,1,AUTO_FIX,2026-05-24 00:18:29
75,register_password_field,v3,css selector,"[data-testid=""register-password""]",xpath,//input[@data-testid='v3-reg-password'],0.9825,1.0,0.815,0.7396,0.764,0.8857,1,AUTO_FIX,2026-05-24 00:18:30
76,register_button,v3,css selector,"[data-testid=""btn-register""]",xpath,//button[@data-testid='v3-reg-btn-submit'],0.959,1.0,0.5973,0.7298,0.764,0.8341,1,AUTO_FIX,2026-05-24 00:18:30
77,register_email_field,v4,css selector,"[data-testid=""register-email""]",xpath,//input[@data-testid='v4-register-email'],0.8832,1.0,0.8271,0.6112,0.764,0.8395,1,AUTO_FIX,2026-05-24 00:18:56
78,register_password_field,v4,css selector,"[data-testid=""register-password""]",xpath,//input[@data-testid='v4-register-password'],0.8843,1.0,0.8299,0.5919,0.764,0.837,1,AUTO_FIX,2026-05-24 00:18:56
79,register_button,v4,css selector,"[data-testid=""btn-register""]",xpath,//button[@data-testid='v4-btn-register'],0.8665,1.0,0.9339,0.578,0.764,0.8507,1,AUTO_FIX,2026-05-24 00:18:57
80,register_email_field,v5,css selector,"[data-testid=""register-email""]",xpath,//input[@placeholder='name@example.com'],0.93,1.0,0.83,0.6326,0.764,0.8563,1,AUTO_FIX,2026-05-24 00:19:22
81,register_password_field,v5,css selector,"[data-testid=""register-password""]",xpath,//input[@placeholder='••••••••'],0.93,1.0,0.83,0.5889,0.764,0.8489,1,AUTO_FIX,2026-05-24 00:19:23
82,register_button,v5,css selector,"[data-testid=""btn-register""]",xpath,//button[normalize-space(text())='Đăng ký'],0.93,1.0,0.9403,0.5786,0.764,0.8692,1,AUTO_FIX,2026-05-24 00:19:23
83,register_email_field,v6,css selector,"[data-testid=""register-email""]",xpath,//input[@data-testid='v6-register-email'],0.4557,1.0,0.7941,0.7524,0.764,0.7414,1,SUGGEST,2026-05-24 00:19:48
84,register_password_field,v6,css selector,"[data-testid=""register-password""]",xpath,//input[@data-testid='v6-register-password'],0.3843,1.0,0.7877,0.7104,0.764,0.7137,1,SUGGEST,2026-05-24 00:19:49
85,register_button,v6,css selector,"[data-testid=""btn-register""]",xpath,//button[@data-testid='v6-btn-register'],0.9122,0.696,1.0,0.7003,0.764,0.8241,1,AUTO_FIX,2026-05-24 00:19:50
86,register_email_field,v7,css selector,"[data-testid=""register-email""]",xpath,//input[@data-testid='field-register-email'],0.8776,1.0,0.8421,0.6721,0.764,0.8513,1,AUTO_FIX,2026-05-24 00:20:15
87,register_password_field,v7,css selector,"[data-testid=""register-password""]",xpath,//input[@data-testid='field-register-password'],0.8795,1.0,0.8449,0.6499,0.764,0.8486,1,AUTO_FIX,2026-05-24 00:20:15
88,register_button,v7,css selector,"[data-testid=""btn-register""]",xpath,//button[@data-testid='action-register'],0.8648,1.0,0.9669,0.6274,0.764,0.8652,1,AUTO_FIX,2026-05-24 00:20:16
89,register_email_field,v8,css selector,"[data-testid=""register-email""]",xpath,//input[@data-testid='register-email_v8'],0.5391,0.87,0.8145,0.7488,0.764,0.7362,1,SUGGEST,2026-05-24 00:20:41
90,register_password_field,v8,css selector,"[data-testid=""register-password""]",xpath,//input[@data-testid='register-password_v8'],0.5402,0.87,0.8199,0.744,0.764,0.7368,1,SUGGEST,2026-05-24 00:20:41
91,register_button,v8,css selector,"[data-testid=""btn-register""]",xpath,//button[@data-testid='btn-register_v8'],0.6394,0.6808,0.846,0.7419,0.764,0.723,1,SUGGEST,2026-05-24 00:20:42
92,register_email_field,v9,css selector,"[data-testid=""register-email""]",xpath,//input[@data-testid='v9-reg-email'],0.671,0.87,0.7777,0.7477,0.764,0.7643,1,AUTO_FIX,2026-05-24 00:21:07
93,register_password_field,v9,css selector,"[data-testid=""register-password""]",xpath,//input[@data-testid='v9-reg-password'],0.675,0.87,0.8162,0.736,0.764,0.7711,1,AUTO_FIX,2026-05-24 00:21:08
94,register_button,v9,css selector,"[data-testid=""btn-register""]",xpath,//button[@data-testid='v9-reg-submit'],0.8903,0.8513,0.5973,0.7358,0.764,0.7809,1,AUTO_FIX,2026-05-24 00:21:08
95,register_email_field,v10,css selector,"[data-testid=""register-email""]",xpath,//input[@data-testid='v10-email-field'],0.379,0.87,0.7512,0.5794,0.624,0.6347,1,SUGGEST,2026-05-24 00:21:33
96,register_password_field,v10,css selector,"[data-testid=""register-password""]",xpath,//input[@data-testid='v10-pw-field'],0.2726,0.87,0.7332,0.7651,0.624,0.634,1,SUGGEST,2026-05-24 00:21:34
97,register_button,v10,css selector,"[data-testid=""btn-register""]",xpath,//button[@data-testid='v10-create-account'],0.8158,0.6808,0.5452,0.644,0.624,0.6771,1,SUGGEST,2026-05-24 00:21:34
98,register_email_field,v11,css selector,"[data-testid=""register-email""]",name,email,0.4,1.0,0.6896,0.7274,0.764,0.7013,1,SUGGEST,2026-05-24 00:21:59
99,register_password_field,v11,css selector,"[data-testid=""register-password""]",name,password,0.4,1.0,0.685,0.7139,0.764,0.698,1,SUGGEST,2026-05-24 00:22:00
100,register_button,v11,css selector,"[data-testid=""btn-register""]",xpath,//button[normalize-space(text())='Hoàn tất đăng ký'],0.8357,0.8513,0.964,0.7017,0.764,0.8337,1,AUTO_FIX,2026-05-24 00:22:01
101,contact_name_field,v2,css selector,"[data-testid=""contact-name""]",xpath,//input[@placeholder='Họ và tên đầy đủ'],0.8737,1.0,0.88,0.7512,0.764,0.8713,1,AUTO_FIX,2026-05-24 00:26:11
102,contact_phone_field,v2,css selector,"[data-testid=""contact-phone""]",xpath,//input[@placeholder='Số điện thoại để chúng tôi liên lạc'],0.8625,1.0,0.88,0.738,0.764,0.866,1,AUTO_FIX,2026-05-24 00:26:12
103,contact_mess_field,v2,css selector,"[data-testid=""contact-mess""]",xpath,//input[@placeholder='Mô tả vấn đề bạn cần được hỗ trợ'],0.845,1.0,0.88,0.7245,0.764,0.859,1,AUTO_FIX,2026-05-24 00:26:13
104,contact_submit_button,v2,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[normalize-space(text())='Gửi yêu cầu'],0.93,0.5583,0.88,0.716,0.764,0.7745,1,AUTO_FIX,2026-05-24 00:26:13
105,contact_name_field,v3,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='v3-ct-name'],0.9745,1.0,0.845,0.7512,0.764,0.8915,1,AUTO_FIX,2026-05-24 00:26:42
106,contact_phone_field,v3,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='v3-ct-phone'],0.9767,1.0,0.845,0.738,0.764,0.8898,1,AUTO_FIX,2026-05-24 00:26:42
107,contact_mess_field,v3,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='v3-ct-message'],0.9692,1.0,0.845,0.7245,0.764,0.8855,1,AUTO_FIX,2026-05-24 00:26:43
108,contact_submit_button,v3,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='v3-ct-btn-submit'],0.9712,1.0,0.8545,0.6092,0.764,0.8684,1,AUTO_FIX,2026-05-24 00:26:44
109,contact_name_field,v4,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='v4-contact-name'],0.8822,1.0,0.8411,0.7146,0.764,0.8596,1,AUTO_FIX,2026-05-24 00:27:12
110,contact_phone_field,v4,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='v4-contact-phone'],0.8828,1.0,0.8411,0.7061,0.764,0.8583,1,AUTO_FIX,2026-05-24 00:27:13
111,contact_mess_field,v4,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='v4-contact-mess'],0.8822,1.0,0.8411,0.6848,0.764,0.8545,1,AUTO_FIX,2026-05-24 00:27:13
112,contact_submit_button,v4,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='v4-btn-contact-submit'],0.806,1.0,0.725,0.6171,0.764,0.7992,1,AUTO_FIX,2026-05-24 00:27:14
113,contact_name_field,v5,css selector,"[data-testid=""contact-name""]",xpath,//input[@placeholder='Nhập họ và tên của bạn'],0.93,1.0,0.845,0.5985,0.764,0.8535,1,AUTO_FIX,2026-05-24 00:27:43
114,contact_phone_field,v5,css selector,"[data-testid=""contact-phone""]",xpath,//input[@placeholder='Nhập số điện thoại (10 chữ số)'],0.93,1.0,0.845,0.5555,0.764,0.8462,1,AUTO_FIX,2026-05-24 00:27:44
115,contact_mess_field,v5,css selector,"[data-testid=""contact-mess""]",xpath,//input[@placeholder='Nhập lời nhắn của bạn (tối đa 500 ký tự)'],0.93,1.0,0.845,0.5257,0.764,0.8411,1,AUTO_FIX,2026-05-24 00:27:44
116,contact_submit_button,v5,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[normalize-space(text())='Gửi thông tin'],0.93,1.0,0.8545,0.5261,0.764,0.8431,1,AUTO_FIX,2026-05-24 00:27:45
117,contact_name_field,v6,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='v6-contact-name'],0.4997,1.0,0.7816,0.7512,0.764,0.7506,1,AUTO_FIX,2026-05-24 00:28:14
118,contact_phone_field,v6,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='v6-contact-phone'],0.4691,1.0,0.7816,0.738,0.764,0.7401,1,SUGGEST,2026-05-24 00:28:15
119,contact_mess_field,v6,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='v6-contact-mess'],0.4238,1.0,0.7693,0.7245,0.764,0.7231,1,SUGGEST,2026-05-24 00:28:16
120,contact_submit_button,v6,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='v6-btn-contact-submit'],0.9146,0.8328,0.88,0.716,0.764,0.8362,1,AUTO_FIX,2026-05-24 00:28:16
121,contact_name_field,v7,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='ctrl-contact-name'],0.9879,1.0,0.865,0.511,0.764,0.8583,1,AUTO_FIX,2026-05-24 00:28:54
122,contact_phone_field,v7,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='ctrl-contact-phone'],0.9887,1.0,0.865,0.5537,0.764,0.8658,1,AUTO_FIX,2026-05-24 00:28:55
123,contact_mess_field,v7,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='ctrl-contact-mess'],0.9879,1.0,0.865,0.5503,0.764,0.865,1,AUTO_FIX,2026-05-24 00:28:55
124,contact_submit_button,v7,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='submit-contact'],0.848,1.0,0.8344,0.5514,0.764,0.8213,1,AUTO_FIX,2026-05-24 00:28:56
125,contact_name_field,v8,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='contact-name_v8'],0.6085,0.87,0.8079,0.7222,0.764,0.7491,1,SUGGEST,2026-05-24 00:29:25
126,contact_phone_field,v8,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='contact-phone_v8'],0.5753,0.87,0.8095,0.7085,0.764,0.7382,1,SUGGEST,2026-05-24 00:29:25
127,contact_mess_field,v8,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='contact-mess_v8'],0.5078,0.87,0.7964,0.6947,0.764,0.715,1,SUGGEST,2026-05-24 00:29:26
128,contact_submit_button,v8,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='btn-contact-submit_v8'],0.6313,0.7916,0.7212,0.6822,0.764,0.7123,1,SUGGEST,2026-05-24 00:29:26
129,contact_name_field,v9,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='v9-contact-name'],0.7839,0.87,0.7933,0.6445,0.764,0.7804,1,AUTO_FIX,2026-05-24 00:29:54
130,contact_phone_field,v9,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='v9-contact-phone'],0.6866,0.87,0.7852,0.7252,0.764,0.7662,1,AUTO_FIX,2026-05-24 00:29:55
131,contact_submit_button,v9,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='v9-contact-submit'],0.9167,0.7783,0.8545,0.5867,0.764,0.7966,1,AUTO_FIX,2026-05-24 00:29:55
132,contact_name_field,v10,css selector,"[data-testid=""contact-name""]",xpath,//input[@aria-label='Họ và tên'],0.3892,0.87,0.7585,0.6787,0.764,0.6726,1,SUGGEST,2026-05-24 00:30:24
133,contact_phone_field,v10,css selector,"[data-testid=""contact-phone""]",xpath,//input[@aria-label='Số điện thoại'],0.3117,0.87,0.756,0.6407,0.764,0.6448,1,SUGGEST,2026-05-24 00:30:24
134,contact_submit_button,v10,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@aria-label='Gửi tin nhắn liên hệ'],0.7243,0.8227,0.8222,0.5247,0.764,0.7383,1,SUGGEST,2026-05-24 00:30:25
135,contact_name_field,v11,css selector,"[data-testid=""contact-name""]",xpath,//input[@placeholder='Họ và tên đầy đủ của bạn'],0.8962,0.87,0.88,0.7333,0.764,0.8431,1,AUTO_FIX,2026-05-24 00:30:53
