id,step_name,ui_version,original_by,original_value,healed_by,healed_value,attr_score,sem_score,struct_score,visual_score,ctx_score,total_score,healing_success,action,healed_at
132,contact_submit_button,v4,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='v4-btn-contact-submit'],0.806,1.0,0.725,0.6171,0.764,0.7992,1,AUTO_FIX,2026-05-25 17:10:57
133,contact_name_field,v5,css selector,"[data-testid=""contact-name""]",xpath,//input[@placeholder='Nhập họ và tên của bạn'],0.93,1.0,0.845,0.5985,0.764,0.8535,1,AUTO_FIX,2026-05-25 17:11:33
134,contact_phone_field,v5,css selector,"[data-testid=""contact-phone""]",xpath,//input[@placeholder='Nhập số điện thoại (10 chữ số)'],0.93,1.0,0.845,0.5555,0.764,0.8462,1,AUTO_FIX,2026-05-25 17:11:33
135,contact_mess_field,v5,css selector,"[data-testid=""contact-mess""]",xpath,//input[@placeholder='Nhập lời nhắn của bạn (tối đa 500 ký tự)'],0.93,1.0,0.845,0.5257,0.764,0.8411,1,AUTO_FIX,2026-05-25 17:11:34
136,contact_submit_button,v5,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[normalize-space(text())='Gửi thông tin'],0.93,1.0,0.8545,0.5261,0.764,0.8431,1,AUTO_FIX,2026-05-25 17:11:35
137,contact_name_field,v6,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='v6-contact-name'],0.4997,1.0,0.7816,0.7512,0.764,0.7506,1,AUTO_FIX,2026-05-25 17:12:11
138,contact_phone_field,v6,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='v6-contact-phone'],0.4691,1.0,0.7816,0.738,0.764,0.7401,1,AUTO_FIX,2026-05-25 17:12:12
139,contact_mess_field,v6,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='v6-contact-mess'],0.4238,1.0,0.7693,0.7245,0.764,0.7231,1,AUTO_FIX,2026-05-25 17:12:12
140,contact_submit_button,v6,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='v6-btn-contact-submit'],0.9146,0.8328,0.88,0.716,0.764,0.8362,1,AUTO_FIX,2026-05-25 17:12:13
141,contact_name_field,v7,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='ctrl-contact-name'],0.9879,1.0,0.865,0.511,0.764,0.8789,1,AUTO_FIX,2026-05-25 17:12:58
142,contact_phone_field,v7,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='ctrl-contact-phone'],0.9887,1.0,0.865,0.5537,0.764,0.888,1,AUTO_FIX,2026-05-25 17:12:58
143,contact_mess_field,v7,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='ctrl-contact-mess'],0.9879,1.0,0.865,0.5503,0.764,0.8872,1,AUTO_FIX,2026-05-25 17:12:59
144,contact_submit_button,v7,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='submit-contact'],0.848,1.0,0.8344,0.5514,0.764,0.8706,1,AUTO_FIX,2026-05-25 17:13:00
145,contact_name_field,v8,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='contact-name_v8'],0.6085,0.87,0.8079,0.7222,0.764,0.8046,1,AUTO_FIX,2026-05-25 17:13:35
146,contact_phone_field,v8,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='contact-phone_v8'],0.5753,0.87,0.8095,0.7085,0.764,0.7985,1,AUTO_FIX,2026-05-25 17:13:36
147,contact_mess_field,v8,css selector,"[data-testid=""contact-mess""]",xpath,//input[@data-testid='contact-mess_v8'],0.5078,0.87,0.7964,0.6947,0.764,0.7876,1,AUTO_FIX,2026-05-25 17:13:36
148,contact_submit_button,v8,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='btn-contact-submit_v8'],0.6313,0.7916,0.7212,0.6822,0.764,0.7455,1,AUTO_FIX,2026-05-25 17:13:37
149,contact_name_field,v9,css selector,"[data-testid=""contact-name""]",xpath,//input[@data-testid='v9-contact-name'],0.7839,0.87,0.7933,0.6445,0.764,0.8048,1,AUTO_FIX,2026-05-25 17:14:10
150,contact_phone_field,v9,css selector,"[data-testid=""contact-phone""]",xpath,//input[@data-testid='v9-contact-phone'],0.6866,0.87,0.7852,0.7252,0.764,0.8112,1,AUTO_FIX,2026-05-25 17:14:11
151,contact_submit_button,v9,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@data-testid='v9-contact-submit'],0.9167,0.7783,0.8545,0.5867,0.764,0.7581,1,AUTO_FIX,2026-05-25 17:14:12
152,contact_name_field,v10,css selector,"[data-testid=""contact-name""]",xpath,//input[@aria-label='Họ và tên'],0.3892,0.87,0.7585,0.6787,0.764,0.7689,1,AUTO_FIX,2026-05-25 17:14:45
153,contact_phone_field,v10,css selector,"[data-testid=""contact-phone""]",xpath,//input[@aria-label='Số điện thoại'],0.3117,0.87,0.756,0.6407,0.764,0.7527,1,AUTO_FIX,2026-05-25 17:14:46
154,contact_submit_button,v10,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[@aria-label='Gửi tin nhắn liên hệ'],0.7243,0.8227,0.8222,0.5247,0.764,0.7484,1,AUTO_FIX,2026-05-25 17:14:47
155,contact_name_field,v11,css selector,"[data-testid=""contact-name""]",xpath,//input[@placeholder='Họ và tên đầy đủ của bạn'],0.8962,0.87,0.88,0.7333,0.764,0.8424,1,AUTO_FIX,2026-05-25 17:15:20
156,contact_phone_field,v11,css selector,"[data-testid=""contact-phone""]",xpath,//input[@placeholder='Số điện thoại (10 chữ số)'],0.9171,0.87,0.88,0.7206,0.764,0.8419,1,AUTO_FIX,2026-05-25 17:15:21
157,contact_mess_field,v11,css selector,"[data-testid=""contact-mess""]",xpath,//input[@placeholder='Mô tả chi tiết vấn đề bạn cần hỗ trợ'],0.8447,0.87,0.88,0.7058,0.764,0.8314,1,AUTO_FIX,2026-05-25 17:15:22
158,contact_submit_button,v11,css selector,"[data-testid=""btn-contact-submit""]",xpath,//button[normalize-space(text())='Gửi yêu cầu ngay'],0.7833,0.7772,0.844,0.6969,0.764,0.7663,1,AUTO_FIX,2026-05-25 17:15:23
159,add_product_button,v2,css selector,"[data-testid=""btn-add-product""]",xpath,//a[normalize-space(text())='Tạo sản phẩm'],0.93,0.8652,0.88,0.7611,0.764,0.849,1,AUTO_FIX,2026-05-25 17:18:02
160,product_name_field,v2,css selector,"[data-testid=""product-name""]",name,name,0.93,1.0,0.88,0.747,0.764,0.9242,1,AUTO_FIX,2026-05-25 17:18:23
161,product_price_field,v2,css selector,"[data-testid=""product-price""]",name,pr,0.93,1.0,0.88,0.7399,0.764,0.9205,1,AUTO_FIX,2026-05-25 17:18:25
162,submit_product_button,v2,css selector,"[data-testid=""btn-add-product""]",xpath,//button[normalize-space(text())='XÁC NHẬN ĐĂNG SẢN PHẨM'],0.93,0.6533,0.88,0.6203,0.764,0.7021,1,AUTO_FIX,2026-05-25 17:18:27
163,add_product_button,v3,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='v3-prod-btn-add'],0.9627,1.0,0.8406,0.7632,0.764,0.9262,1,AUTO_FIX,2026-05-25 17:19:12
164,product_name_field,v3,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='v3-ap-name'],0.9682,1.0,0.8496,0.747,0.764,0.9241,1,AUTO_FIX,2026-05-25 17:19:33
165,product_price_field,v3,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='v3-ap-price'],0.9708,1.0,0.8496,0.7399,0.764,0.9228,1,AUTO_FIX,2026-05-25 17:19:35
166,submit_product_button,v3,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='v3-ap-submit'],0.9559,1.0,0.6037,0.6203,0.764,0.8717,1,AUTO_FIX,2026-05-25 17:19:36
167,add_product_button,v4,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='v4-btn-add-product'],0.9056,1.0,0.8174,0.5473,0.764,0.8688,1,AUTO_FIX,2026-05-25 17:20:22
168,product_name_field,v4,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='v4-ap-name'],0.7482,1.0,0.8169,0.6563,0.484,0.8714,1,AUTO_FIX,2026-05-25 17:20:43
169,product_price_field,v4,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='v4-ap-price'],0.7508,1.0,0.7901,0.5497,0.484,0.8455,1,AUTO_FIX,2026-05-25 17:20:45
170,submit_product_button,v4,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='v4-ap-submit'],0.7359,1.0,0.9037,0.4851,0.484,0.8397,1,AUTO_FIX,2026-05-25 17:20:46
171,add_product_button,v5,css selector,"[data-testid=""btn-add-product""]",xpath,//a[normalize-space(text())='+ Thêm sản phẩm mới'],0.93,1.0,0.88,0.6847,0.764,0.9082,1,AUTO_FIX,2026-05-25 17:21:31
172,product_name_field,v5,css selector,"[data-testid=""product-name""]",name,name,0.93,1.0,0.86,0.5893,0.764,0.8851,1,AUTO_FIX,2026-05-25 17:21:52
173,product_price_field,v5,css selector,"[data-testid=""product-price""]",name,pr,0.93,1.0,0.86,0.5894,0.764,0.8852,1,AUTO_FIX,2026-05-25 17:21:54
174,submit_product_button,v5,css selector,"[data-testid=""btn-add-product""]",xpath,//button[normalize-space(text())='ĐĂNG BÁN SẢN PHẨM'],0.93,1.0,0.86,0.5355,0.764,0.8732,1,AUTO_FIX,2026-05-25 17:21:56
175,add_product_button,v6,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='v6-prod-btn-add'],0.8827,0.9486,0.88,0.7637,0.764,0.8915,1,AUTO_FIX,2026-05-25 17:22:41
176,product_name_field,v6,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='v6-ap-spec-val-0'],0.71,1.0,0.8252,0.5401,0.764,0.8436,1,AUTO_FIX,2026-05-25 17:23:01
177,product_price_field,v6,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='v6-ap-price'],0.4508,1.0,0.7026,0.7399,0.764,0.8445,1,AUTO_FIX,2026-05-25 17:23:03
178,submit_product_button,v6,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='v6-ap-submit'],0.8759,0.8733,0.88,0.6203,0.764,0.8171,1,AUTO_FIX,2026-05-25 17:23:04
179,add_product_button,v7,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='product-add-btn'],0.8893,0.9553,0.86,0.5359,0.764,0.8434,1,AUTO_FIX,2026-05-25 17:23:47
180,product_name_field,v7,css selector,"[data-testid=""product-name""]",xpath,//input[@placeholder='VD: Titan Tự Nhiên'],0.47,1.0,0.875,0.6813,0.484,0.8476,1,AUTO_FIX,2026-05-25 17:24:07
181,product_price_field,v7,css selector,"[data-testid=""product-price""]",name,pr,0.62,1.0,0.9352,0.5261,0.484,0.8036,1,AUTO_FIX,2026-05-25 17:24:10
182,submit_product_button,v7,css selector,"[data-testid=""btn-add-product""]",xpath,//button[normalize-space(text())='ĐĂNG SẢN PHẨM LÊN HỆ THỐNG'],0.61,0.8498,0.6398,0.4484,0.484,0.6803,1,SUGGEST,2026-05-25 17:24:11
183,add_product_button,v8,css selector,"[data-testid=""btn-add-product""]",id,link-add-product,0.64,0.9136,0.7625,0.7514,0.764,0.8082,1,AUTO_FIX,2026-05-25 17:24:54
184,product_name_field,v8,css selector,"[data-testid=""product-name""]",name,name,0.55,1.0,0.7164,0.7837,0.68,0.8348,1,AUTO_FIX,2026-05-25 17:25:14
185,product_price_field,v8,css selector,"[data-testid=""product-price""]",name,pr,0.64,1.0,0.7191,0.7621,0.68,0.8446,1,AUTO_FIX,2026-05-25 17:25:16
186,submit_product_button,v8,css selector,"[data-testid=""btn-add-product""]",id,btn-submit-product,0.64,0.9329,0.7326,0.6203,0.68,0.7794,1,AUTO_FIX,2026-05-25 17:25:17
187,add_product_button,v9,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='v9-btn-new-product'],0.9809,0.8944,0.88,0.7632,0.764,0.8724,1,AUTO_FIX,2026-05-25 17:25:59
188,product_name_field,v9,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='v9-name'],0.7968,1.0,0.8064,0.747,0.484,0.8746,1,AUTO_FIX,2026-05-25 17:26:19
189,product_price_field,v9,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='v9-price'],0.89,1.0,0.8064,0.7399,0.484,0.8883,1,AUTO_FIX,2026-05-25 17:26:21
190,submit_product_button,v9,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='v9-submit'],0.9417,0.861,0.6597,0.5818,0.484,0.7768,1,AUTO_FIX,2026-05-25 17:26:22
191,add_product_button,v10,css selector,"[data-testid=""btn-add-product""]",xpath,//a[@data-testid='btn-add-product_v10'],0.9918,1.0,0.88,0.7632,0.764,0.9224,1,AUTO_FIX,2026-05-25 17:27:05
192,product_name_field,v10,css selector,"[data-testid=""product-name""]",xpath,//input[@data-testid='cell-a-0'],0.711,1.0,0.734,0.731,0.484,0.8481,1,AUTO_FIX,2026-05-25 17:27:25
193,product_price_field,v10,css selector,"[data-testid=""product-price""]",xpath,//input[@data-testid='cell-d-0'],0.7033,1.0,0.747,0.5418,0.484,0.8002,1,AUTO_FIX,2026-05-25 17:27:27
194,submit_product_button,v10,css selector,"[data-testid=""btn-add-product""]",xpath,//button[@data-testid='publish-btn'],0.8833,0.848,0.5814,0.4986,0.484,0.7312,1,AUTO_FIX,2026-05-25 17:27:28
195,add_product_button,v11,css selector,"[data-testid=""btn-add-product""]",xpath,//a[normalize-space(text())='Thêm hàng mới'],0.8043,0.8575,0.8161,0.7464,0.764,0.8147,1,AUTO_FIX,2026-05-25 17:28:13
196,product_name_field,v11,css selector,"[data-testid=""product-name""]",name,name,0.84,1.0,0.88,0.7279,0.6396,0.8869,1,AUTO_FIX,2026-05-25 17:28:33
197,product_price_field,v11,css selector,"[data-testid=""product-price""]",name,pr,0.93,1.0,0.88,0.7226,0.6396,0.9005,1,AUTO_FIX,2026-05-25 17:28:35
198,submit_product_button,v11,css selector,"[data-testid=""btn-add-product""]",xpath,//button[normalize-space(text())='XÁC NHẬN ĐĂNG SẢN PHẨM'],0.8671,0.8733,0.8612,0.6186,0.6396,0.8037,1,AUTO_FIX,2026-05-25 17:28:36
